,date,open,high,low,close,volume,EMA_20,atr,nLoss,src,xATRTrailingStop,pos
0,2024-07-30 14:10:00+05:30,81639.65,81639.65,81639.65,81639.65,0,,0.0,0.0,81639.65,81639.65,0.0
1,2024-07-30 14:15:00+05:30,81639.65,81750.0,81639.65,81750.0,10,,110.35000000000582,220.70000000001164,81750.0,81529.29999999999,0.0
2,2024-07-30 14:20:00+05:30,81750.0,81750.0,81750.0,81750.0,30,,0.0,0.0,81750.0,81750.0,0.0
3,2024-07-30 14:25:00+05:30,81750.0,81750.0,81750.0,81750.0,0,,0.0,0.0,81750.0,81750.0,0.0
4,2024-07-30 14:30:00+05:30,81750.0,81750.0,81750.0,81750.0,0,,0.0,0.0,81750.0,81750.0,0.0
5,2024-07-30 14:35:00+05:30,81750.0,81750.0,81750.0,81750.0,0,,0.0,0.0,81750.0,81750.0,0.0
6,2024-07-30 14:40:00+05:30,81750.0,81750.0,81750.0,81750.0,0,,0.0,0.0,81750.0,81750.0,0.0
7,2024-07-30 14:45:00+05:30,81750.0,81767.05,81750.0,81767.05,10,,17.05000000000291,34.10000000000582,81767.05,81732.95,0.0
8,2024-07-30 14:50:00+05:30,81767.05,81767.05,81767.05,81767.05,0,,0.0,0.0,81767.05,81767.05,0.0
9,2024-07-30 14:55:00+05:30,81767.05,81767.05,81700.0,81700.0,10,,67.05000000000291,134.10000000000582,81700.0,81834.1,0.0
10,2024-07-30 15:00:00+05:30,81700.0,81700.0,81700.0,81700.0,0,,0.0,0.0,81700.0,81700.0,0.0
11,2024-07-30 15:05:00+05:30,81700.0,81700.0,81700.0,81700.0,20,,0.0,0.0,81700.0,81700.0,0.0
12,2024-07-30 15:10:00+05:30,81700.0,81700.0,81600.0,81600.0,10,,100.0,200.0,81600.0,81800.0,0.0
13,2024-07-30 15:15:00+05:30,81600.0,81600.0,81600.0,81600.0,0,,0.0,0.0,81600.0,81600.0,0.0
14,2024-07-30 15:20:00+05:30,81600.0,81619.0,81600.0,81600.0,30,,19.0,38.0,81600.0,81638.0,0.0
15,2024-07-30 15:25:00+05:30,81600.0,81600.0,81551.8,81551.8,40,,48.19999999999709,96.39999999999418,81551.8,81638.0,0.0
16,2024-07-31 09:20:00+05:30,81774.9,81774.9,81721.95,81721.95,10,,223.09999999999127,446.19999999998254,81721.95,81275.75000000001,1.0
17,2024-07-31 09:25:00+05:30,81721.95,81721.95,81650.0,81670.0,220,,71.94999999999709,143.89999999999418,81670.0,81526.1,1.0
18,2024-07-31 09:30:00+05:30,81670.0,81670.0,81600.0,81600.0,30,,70.0,140.0,81600.0,81526.1,1.0
19,2024-07-31 09:35:00+05:30,81600.0,81600.0,81600.0,81600.0,0,81685.87499999999,0.0,0.0,81600.0,81600.0,1.0
20,2024-07-31 09:40:00+05:30,81600.0,81600.0,81600.0,81600.0,0,81677.6964285714,0.0,0.0,81600.0,81600.0,1.0
21,2024-07-31 09:45:00+05:30,81600.0,81600.0,81600.0,81600.0,0,81670.29676870746,0.0,0.0,81600.0,81600.0,1.0
22,2024-07-31 09:50:00+05:30,81600.0,81600.0,81600.0,81600.0,0,81663.60183835436,0.0,0.0,81600.0,81600.0,1.0
23,2024-07-31 09:55:00+05:30,81600.0,81644.4,81600.0,81644.4,10,81661.77309184443,44.39999999999418,88.79999999998836,81644.4,81555.6,1.0
24,2024-07-31 10:00:00+05:30,81644.4,81644.4,81644.4,81644.4,0,81660.11851166877,0.0,0.0,81644.4,81644.4,1.0
25,2024-07-31 10:05:00+05:30,81644.4,81644.4,81644.4,81644.4,0,81658.62151055747,0.0,0.0,81644.4,81644.4,1.0
26,2024-07-31 10:10:00+05:30,81644.4,81644.4,81644.4,81644.4,0,81657.26708098057,0.0,0.0,81644.4,81644.4,1.0
27,2024-07-31 10:15:00+05:30,81644.4,81644.4,81644.4,81644.4,0,81656.04164469671,0.0,0.0,81644.4,81644.4,1.0
28,2024-07-31 10:20:00+05:30,81644.4,81800.0,81644.4,81800.0,10,81669.7519642494,155.60000000000582,311.20000000001164,81800.0,81488.79999999999,1.0
29,2024-07-31 10:25:00+05:30,81800.0,81800.0,81800.0,81800.0,0,81682.15653908279,0.0,0.0,81800.0,81800.0,1.0
30,2024-07-31 10:30:00+05:30,81800.0,81800.0,81800.0,81800.0,10,81693.3797258368,0.0,0.0,81800.0,81800.0,1.0
31,2024-07-31 10:35:00+05:30,81800.0,81800.0,81800.0,81800.0,0,81703.53403766186,0.0,0.0,81800.0,81800.0,1.0
32,2024-07-31 10:40:00+05:30,81800.0,81800.0,81800.0,81800.0,0,81712.72127217024,0.0,0.0,81800.0,81800.0,1.0
33,2024-07-31 10:45:00+05:30,81800.0,81800.0,81800.0,81800.0,20,81721.03353196355,0.0,0.0,81800.0,81800.0,1.0
34,2024-07-31 10:50:00+05:30,81800.0,81800.0,81800.0,81800.0,0,81728.55414796702,0.0,0.0,81800.0,81800.0,1.0
35,2024-07-31 10:55:00+05:30,81800.0,81800.0,81800.0,81800.0,0,81735.3585148273,0.0,0.0,81800.0,81800.0,1.0
36,2024-07-31 11:00:00+05:30,81800.0,81800.0,81770.0,81770.0,10,81738.65770389137,30.0,60.0,81770.0,81830.0,1.0
37,2024-07-31 11:05:00+05:30,81770.0,81770.0,81770.0,81770.0,10,81741.64268447315,0.0,0.0,81770.0,81770.0,1.0
38,2024-07-31 11:10:00+05:30,81770.0,81770.0,81770.0,81770.0,0,81744.34338119,0.0,0.0,81770.0,81770.0,1.0
39,2024-07-31 11:15:00+05:30,81770.0,81770.0,81770.0,81770.0,0,81746.78686869572,0.0,0.0,81770.0,81770.0,1.0
40,2024-07-31 11:20:00+05:30,81770.0,81770.0,81770.0,81770.0,0,81748.99764310566,0.0,0.0,81770.0,81770.0,1.0
41,2024-07-31 11:25:00+05:30,81770.0,81770.0,81694.6,81694.6,10,81743.81691519082,75.39999999999418,150.79999999998836,81694.6,81845.4,1.0
42,2024-07-31 11:30:00+05:30,81694.6,81694.6,81694.6,81694.6,0,81739.12958993454,0.0,0.0,81694.6,81694.6,1.0
43,2024-07-31 11:35:00+05:30,81694.6,81694.6,81694.6,81694.6,0,81734.88867660744,0.0,0.0,81694.6,81694.6,1.0
44,2024-07-31 11:40:00+05:30,81694.6,81694.6,81694.6,81694.6,0,81731.05165978768,0.0,0.0,81694.6,81694.6,1.0
45,2024-07-31 11:45:00+05:30,81694.6,81694.6,81694.6,81694.6,0,81727.58007314123,0.0,0.0,81694.6,81694.6,1.0
46,2024-07-31 11:50:00+05:30,81694.6,81790.9,81694.6,81790.9,20,81733.61054236589,96.29999999998836,192.59999999997672,81790.9,81598.30000000002,1.0
47,2024-07-31 11:55:00+05:30,81790.9,81790.9,81790.9,81790.9,0,81739.0666811882,0.0,0.0,81790.9,81790.9,1.0
48,2024-07-31 12:00:00+05:30,81790.9,81790.9,81790.9,81790.9,0,81744.0031877417,0.0,0.0,81790.9,81790.9,1.0
49,2024-07-31 12:05:00+05:30,81790.9,81790.9,81790.9,81790.9,0,81748.46955081393,0.0,0.0,81790.9,81790.9,1.0
50,2024-07-31 12:10:00+05:30,81790.9,81790.9,81790.9,81790.9,0,81752.51054597451,0.0,0.0,81790.9,81790.9,1.0
51,2024-07-31 12:15:00+05:30,81790.9,81790.9,81790.9,81790.9,10,81756.16668445313,0.0,0.0,81790.9,81790.9,1.0
52,2024-07-31 12:20:00+05:30,81790.9,81790.9,81790.9,81790.9,0,81759.47461926712,0.0,0.0,81790.9,81790.9,1.0
53,2024-07-31 12:25:00+05:30,81790.9,81790.9,81731.0,81731.0,10,81756.76275076548,59.89999999999418,119.79999999998836,81731.0,81850.79999999999,1.0
54,2024-07-31 12:30:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81754.30915545448,0.0,0.0,81731.0,81731.0,1.0
55,2024-07-31 12:35:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81752.08923588738,0.0,0.0,81731.0,81731.0,1.0
56,2024-07-31 12:40:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81750.08073723144,0.0,0.0,81731.0,81731.0,1.0
57,2024-07-31 12:45:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81748.26352416178,0.0,0.0,81731.0,81731.0,1.0
58,2024-07-31 12:50:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81746.61937900352,0.0,0.0,81731.0,81731.0,1.0
59,2024-07-31 12:55:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81745.13181909842,0.0,0.0,81731.0,81731.0,1.0
60,2024-07-31 13:00:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81743.78593156523,0.0,0.0,81731.0,81731.0,1.0
61,2024-07-31 13:05:00+05:30,81731.0,81731.0,81731.0,81731.0,0,81742.56822379712,0.0,0.0,81731.0,81731.0,1.0
