,date,open,high,low,close,volume,EMA_20,atr,nLoss,src,xATRTrailingStop,pos
126,2024-08-01 12:10:00+05:30,74500.0,74500.0,74460.0,74481.95,140,74646.55197838965,40.0,80.0,74481.95,74560.0,-1.0
127,2024-08-01 12:15:00+05:30,74481.95,74481.95,74432.0,74479.15,50,74630.60893282873,49.94999999999709,99.89999999999418,74479.15,74560.0,-1.0
128,2024-08-01 12:20:00+05:30,74479.15,74479.15,74430.0,74430.0,30,74611.50332017838,49.14999999999418,98.29999999998836,74430.0,74528.29999999999,-1.0
129,2024-08-01 12:25:00+05:30,74430.0,74453.9,74383.85,74383.85,190,74589.82205158997,70.04999999998836,140.09999999997672,74383.85,74523.94999999998,-1.0
130,2024-08-01 12:30:00+05:30,74383.85,74383.85,74359.8,74360.0,140,74567.93423715283,24.05000000000291,48.10000000000582,74360.0,74408.1,-1.0
131,2024-08-01 12:35:00+05:30,74360.0,74360.0,74300.0,74300.0,210,74542.41669075732,60.0,120.0,74300.0,74408.1,-1.0
132,2024-08-01 12:40:00+05:30,74300.0,74393.75,74265.0,74393.6,80,74528.24367258996,128.75,257.5,74393.6,74408.1,-1.0
133,2024-08-01 12:45:00+05:30,74393.6,74393.6,74300.0,74350.05,230,74511.272846629,93.60000000000582,187.20000000001164,74350.05,74408.1,-1.0
134,2024-08-01 12:50:00+05:30,74350.05,74415.95,74350.05,74415.95,70,74502.19448028339,65.89999999999418,131.79999999998836,74415.95,74284.15000000001,1.0
135,2024-08-01 12:55:00+05:30,74415.95,74420.05,74374.9,74374.9,20,74490.07119644688,45.15000000000873,90.30000000001746,74374.9,74284.59999999998,1.0
136,2024-08-01 13:00:00+05:30,74374.9,74480.75,74374.9,74480.75,10,74489.18346345195,105.85000000000582,211.70000000001164,74480.75,74284.59999999998,1.0
137,2024-08-01 13:05:00+05:30,74480.75,74495.0,74480.75,74495.0,30,74489.73741931366,14.25,28.5,74495.0,74466.5,1.0
138,2024-08-01 13:10:00+05:30,74495.0,74495.0,74441.05,74490.0,20,74489.76242699807,53.94999999999709,107.89999999999418,74490.0,74466.5,1.0
139,2024-08-01 13:15:00+05:30,74490.0,74538.5,74485.05,74538.5,20,74494.4041006173,53.44999999999709,106.89999999999418,74538.5,74466.5,1.0
140,2024-08-01 13:20:00+05:30,74538.5,74538.5,74460.0,74460.0,100,74491.12751960613,78.5,157.0,74460.0,74617.0,-1.0
141,2024-08-01 13:25:00+05:30,74460.0,74490.1,74425.0,74425.0,30,74484.82966059602,65.10000000000582,130.20000000001164,74425.0,74555.20000000001,-1.0
142,2024-08-01 13:30:00+05:30,74425.0,74425.0,74425.0,74425.0,0,74479.1315976821,0.0,0.0,74425.0,74425.0,-1.0
143,2024-08-01 13:35:00+05:30,74425.0,74536.85,74425.0,74460.0,50,74477.30954075999,111.85000000000582,223.70000000001164,74460.0,74236.29999999999,-1.0
144,2024-08-01 13:40:00+05:30,74460.0,74493.3,74370.15,74370.15,40,74467.10387021142,123.15000000000873,246.30000000001746,74370.15,74236.29999999999,-1.0
145,2024-08-01 13:45:00+05:30,74370.15,74432.6,74370.15,74432.6,10,74463.81778733415,62.45000000001164,124.90000000002328,74432.6,74307.69999999998,-1.0
146,2024-08-01 13:50:00+05:30,74432.6,74486.15,74400.0,74415.0,80,74459.16847425471,86.14999999999418,172.29999999998836,74415.0,74307.69999999998,-1.0
147,2024-08-01 13:55:00+05:30,74415.0,74415.0,74400.0,74400.0,20,74453.53338146854,15.0,30.0,74400.0,74370.0,-1.0
148,2024-08-01 14:00:00+05:30,74400.0,74400.0,74400.0,74400.0,0,74448.43496418583,0.0,0.0,74400.0,74400.0,-1.0
149,2024-08-01 14:05:00+05:30,74400.0,74400.0,74400.0,74400.0,0,74443.82211045385,0.0,0.0,74400.0,74400.0,-1.0
150,2024-08-01 14:10:00+05:30,74400.0,74411.05,74360.1,74360.1,130,74435.84857612492,50.94999999999709,101.89999999999418,74360.1,74462.0,-1.0
151,2024-08-01 14:15:00+05:30,74360.1,74360.1,74360.1,74360.1,10,74428.63442601779,0.0,0.0,74360.1,74360.1,-1.0
152,2024-08-01 14:20:00+05:30,74360.1,74360.1,74300.0,74300.0,30,74416.3835283018,60.10000000000582,120.20000000001164,74300.0,74420.20000000001,-1.0
153,2024-08-01 14:25:00+05:30,74300.0,74314.55,74200.0,74200.05,330,74395.7803351302,114.55000000000291,229.10000000000582,74200.05,74420.20000000001,-1.0
154,2024-08-01 14:30:00+05:30,74200.05,74250.0,74200.05,74215.0,50,74378.56316035589,49.94999999999709,99.89999999999418,74215.0,74314.9,-1.0
155,2024-08-01 14:35:00+05:30,74215.0,74215.0,74151.1,74199.95,50,74361.55238317914,63.89999999999418,127.79999999998836,74199.95,74314.9,-1.0
156,2024-08-01 14:40:00+05:30,74199.95,74270.0,74199.95,74270.0,130,74352.83310859064,70.05000000000291,140.10000000000582,74270.0,74314.9,-1.0
157,2024-08-01 14:45:00+05:30,74270.0,74379.9,74270.0,74379.9,200,74355.41090777249,109.89999999999418,219.79999999998836,74379.9,74160.1,1.0
158,2024-08-01 14:50:00+05:30,74379.9,74399.95,74249.1,74249.1,220,74345.28605941319,150.84999999999127,301.69999999998254,74249.1,74160.1,1.0
159,2024-08-01 14:55:00+05:30,74249.1,74249.1,74200.0,74248.95,90,74336.11119661194,49.10000000000582,98.20000000001164,74248.95,74160.1,1.0
160,2024-08-01 15:00:00+05:30,74248.95,74250.0,74248.95,74250.0,60,74327.91013026793,1.0500000000029104,2.1000000000058208,74250.0,74247.9,1.0
161,2024-08-01 15:05:00+05:30,74250.0,74362.35,74250.0,74362.35,110,74331.19011786146,112.35000000000582,224.70000000001164,74362.35,74247.9,1.0
162,2024-08-01 15:10:00+05:30,74362.35,74400.0,74362.35,74380.05,50,74335.84343996989,37.64999999999418,75.29999999998836,74380.05,74304.75000000001,1.0
163,2024-08-01 15:15:00+05:30,74380.05,74400.0,74380.05,74380.05,40,74340.05358854418,19.94999999999709,39.89999999999418,74380.05,74340.15000000001,1.0
164,2024-08-01 15:20:00+05:30,74380.05,74450.0,74380.05,74425.0,100,74348.14372296854,69.94999999999709,139.89999999999418,74425.0,74340.15000000001,1.0
165,2024-08-01 15:25:00+05:30,74425.0,74480.0,74400.0,74400.0,130,74353.08241601916,80.0,160.0,74400.0,74340.15000000001,1.0
166,2024-08-02 09:15:00+05:30,73800.05,74174.95,73666.0,74169.95,420,74335.64123354113,734.0,1468.0,74169.95,75637.95,-1.0
167,2024-08-02 09:20:00+05:30,74169.95,74169.95,73910.3,74100.0,250,74313.19921129911,259.6499999999942,519.2999999999884,74100.0,74619.29999999999,-1.0
168,2024-08-02 09:25:00+05:30,74100.0,74150.0,74090.05,74125.0,170,74295.27547688968,59.94999999999709,119.89999999999418,74125.0,74244.9,-1.0
169,2024-08-02 09:30:00+05:30,74125.0,74125.0,73905.1,73949.95,140,74262.38733623351,219.89999999999418,439.79999999998836,73949.95,74244.9,-1.0
170,2024-08-02 09:35:00+05:30,73949.95,73949.95,73700.0,73700.0,250,74208.82663754461,249.9499999999971,499.8999999999942,73700.0,74199.9,-1.0
171,2024-08-02 09:40:00+05:30,73700.0,73800.0,73679.5,73787.35,140,74168.68600539751,120.5,241.0,73787.35,74028.35,-1.0
172,2024-08-02 09:45:00+05:30,73787.35,73787.35,73513.0,73604.25,330,74114.93019535964,274.3500000000058,548.7000000000116,73604.25,74028.35,-1.0
173,2024-08-02 09:50:00+05:30,73604.25,73724.45,73600.0,73606.05,100,74066.46541484921,124.44999999999709,248.89999999999418,73606.05,73854.95,-1.0
174,2024-08-02 09:55:00+05:30,73606.05,73606.05,73606.05,73606.05,0,74022.61632772072,0.0,0.0,73606.05,73606.05,-1.0
175,2024-08-02 10:00:00+05:30,73606.05,73730.95,73606.05,73730.95,30,73994.8385822235,124.89999999999418,249.79999999998836,73730.95,73481.15000000001,-1.0
176,2024-08-02 10:05:00+05:30,73730.95,73779.85,73730.95,73779.85,20,73974.36347915459,48.90000000000873,97.80000000001746,73779.85,73682.04999999999,-1.0
177,2024-08-02 10:10:00+05:30,73779.85,73955.0,73779.85,73955.0,250,73972.51933828273,175.14999999999418,350.29999999998836,73955.0,73682.04999999999,-1.0
178,2024-08-02 10:15:00+05:30,73955.0,73990.0,73953.35,73960.0,80,73971.32702035105,36.64999999999418,73.29999999998836,73960.0,73886.70000000001,-1.0
179,2024-08-02 10:20:00+05:30,73960.0,73960.0,73600.0,73952.0,390,73969.48635174619,360.0,720.0,73952.0,73886.70000000001,-1.0
180,2024-08-02 10:25:00+05:30,73952.0,73960.0,73952.0,73960.0,10,73968.58288967513,8.0,16.0,73960.0,73944.0,-1.0
